,access_device,ages_ranges,all_fields,behavior,citizenship,dau_audience,demographics,family_statuses,genders,geo_locations,household_composition,interests,languages,mau_audience,name,relationship_statuses,response,scholarities,targeting,timestamp,publisher_platforms,mock_response
1643,"{u'or': [6017253511583], u'name': u'3G'}",{u'min': 13},"(('genders', 0), ('ages_ranges', {u'min': 13}), ('geo_locations', {u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}), (u'access_device', {u'or': [6017253511583], u'name': u'3G'}), (u'citizenship', None))",,,210819,,,0,"{u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}",,,,370000,VenDevices,,"{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":210819,""estimate_mau"":370000,""estimate_ready"":true}]}",,"{'flexible_spec': [{'behaviors': [{'id': 6017253511583}]}], 'publisher_platforms': ['facebook'], 'geo_locations': {u'regions': [{u'key': u'733', u'country_code': u'CO', u'name': u'Narino'}], 'location_types': [u'home', u'recent']}, 'age_min': 13, 'age_max': None, 'genders': [0]}",1542639955,"[""facebook""]",False
1644,"{u'or': [6017253531383], u'name': u'4G'}",{u'min': 13},"(('genders', 0), ('ages_ranges', {u'min': 13}), ('geo_locations', {u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}), (u'access_device', {u'or': [6017253531383], u'name': u'4G'}), (u'citizenship', {u'or': [6026404871583], u'name': u'Expats (Venezuela)'}))",,"{u'or': [6026404871583], u'name': u'Expats (Venezuela)'}",705,,,0,"{u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}",,,,1600,VenDevices,,"{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":705,""estimate_mau"":1600,""estimate_ready"":true}]}",,"{'flexible_spec': [{'behaviors': [{'id': 6026404871583}]}, {'behaviors': [{'id': 6017253531383}]}], 'publisher_platforms': ['facebook'], 'geo_locations': {u'regions': [{u'key': u'733', u'country_code': u'CO', u'name': u'Narino'}], 'location_types': [u'home', u'recent']}, 'age_min': 13, 'age_max': None, 'genders': [0]}",1542639955,"[""facebook""]",False
1645,"{u'or': [6017253531383], u'name': u'4G'}",{u'min': 13},"(('genders', 0), ('ages_ranges', {u'min': 13}), ('geo_locations', {u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}), (u'access_device', {u'or': [6017253531383], u'name': u'4G'}), (u'citizenship', {u'or': [6015559470583], u'name': u'Ex-pats (All)'}))",,"{u'or': [6015559470583], u'name': u'Ex-pats (All)'}",4144,,,0,"{u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}",,,,8000,VenDevices,,"{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":4144,""estimate_mau"":8000,""estimate_ready"":true}]}",,"{'flexible_spec': [{'behaviors': [{'id': 6015559470583}]}, {'behaviors': [{'id': 6017253531383}]}], 'publisher_platforms': ['facebook'], 'geo_locations': {u'regions': [{u'key': u'733', u'country_code': u'CO', u'name': u'Narino'}], 'location_types': [u'home', u'recent']}, 'age_min': 13, 'age_max': None, 'genders': [0]}",1542639955,"[""facebook""]",False
1646,"{u'or': [6017253531383], u'name': u'4G'}",{u'min': 13},"(('genders', 0), ('ages_ranges', {u'min': 13}), ('geo_locations', {u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}), (u'access_device', {u'or': [6017253531383], u'name': u'4G'}), (u'citizenship', {u'not': [6015559470583], u'name': u'All - Expats'}))",,"{u'not': [6015559470583], u'name': u'All - Expats'}",159314,,,0,"{u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}",,,,230000,VenDevices,,"{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":159314,""estimate_mau"":230000,""estimate_ready"":true}]}",,"{'flexible_spec': [{'behaviors': [{'id': 6017253531383}]}], 'publisher_platforms': ['facebook'], 'geo_locations': {u'regions': [{u'key': u'733', u'country_code': u'CO', u'name': u'Narino'}], 'location_types': [u'home', u'recent']}, 'age_min': 13, 'age_max': None, 'genders': [0], 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",1542639955,"[""facebook""]",False
1647,"{u'or': [6017253531383], u'name': u'4G'}",{u'min': 13},"(('genders', 0), ('ages_ranges', {u'min': 13}), ('geo_locations', {u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}), (u'access_device', {u'or': [6017253531383], u'name': u'4G'}), (u'citizenship', None))",,,164728,,,0,"{u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}",,,,240000,VenDevices,,"{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":164728,""estimate_mau"":240000,""estimate_ready"":true}]}",,"{'flexible_spec': [{'behaviors': [{'id': 6017253531383}]}], 'publisher_platforms': ['facebook'], 'geo_locations': {u'regions': [{u'key': u'733', u'country_code': u'CO', u'name': u'Narino'}], 'location_types': [u'home', u'recent']}, 'age_min': 13, 'age_max': None, 'genders': [0]}",1542639955,"[""facebook""]",False
1648,"{u'or': [6015235495383], u'name': u'Wifi'}",{u'min': 13},"(('genders', 0), ('ages_ranges', {u'min': 13}), ('geo_locations', {u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}), (u'access_device', {u'or': [6015235495383], u'name': u'Wifi'}), (u'citizenship', {u'or': [6026404871583], u'name': u'Expats (Venezuela)'}))",,"{u'or': [6026404871583], u'name': u'Expats (Venezuela)'}",888,,,0,"{u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}",,,,1000,VenDevices,,"{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":888,""estimate_mau"":1000,""estimate_ready"":true}]}",,"{'flexible_spec': [{'behaviors': [{'id': 6026404871583}]}, {'behaviors': [{'id': 6015235495383}]}], 'publisher_platforms': ['facebook'], 'geo_locations': {u'regions': [{u'key': u'733', u'country_code': u'CO', u'name': u'Narino'}], 'location_types': [u'home', u'recent']}, 'age_min': 13, 'age_max': None, 'genders': [0]}",1542639955,"[""facebook""]",False
1649,"{u'or': [6015235495383], u'name': u'Wifi'}",{u'min': 13},"(('genders', 0), ('ages_ranges', {u'min': 13}), ('geo_locations', {u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}), (u'access_device', {u'or': [6015235495383], u'name': u'Wifi'}), (u'citizenship', {u'or': [6015559470583], u'name': u'Ex-pats (All)'}))",,"{u'or': [6015559470583], u'name': u'Ex-pats (All)'}",4436,,,0,"{u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}",,,,6500,VenDevices,,"{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":4436,""estimate_mau"":6500,""estimate_ready"":true}]}",,"{'flexible_spec': [{'behaviors': [{'id': 6015559470583}]}, {'behaviors': [{'id': 6015235495383}]}], 'publisher_platforms': ['facebook'], 'geo_locations': {u'regions': [{u'key': u'733', u'country_code': u'CO', u'name': u'Narino'}], 'location_types': [u'home', u'recent']}, 'age_min': 13, 'age_max': None, 'genders': [0]}",1542639955,"[""facebook""]",False
1650,"{u'or': [6015235495383], u'name': u'Wifi'}",{u'min': 13},"(('genders', 0), ('ages_ranges', {u'min': 13}), ('geo_locations', {u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}), (u'access_device', {u'or': [6015235495383], u'name': u'Wifi'}), (u'citizenship', {u'not': [6015559470583], u'name': u'All - Expats'}))",,"{u'not': [6015559470583], u'name': u'All - Expats'}",142031,,,0,"{u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}",,,,180000,VenDevices,,"{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":142031,""estimate_mau"":180000,""estimate_ready"":true}]}",,"{'flexible_spec': [{'behaviors': [{'id': 6015235495383}]}], 'publisher_platforms': ['facebook'], 'geo_locations': {u'regions': [{u'key': u'733', u'country_code': u'CO', u'name': u'Narino'}], 'location_types': [u'home', u'recent']}, 'age_min': 13, 'age_max': None, 'genders': [0], 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",1542639955,"[""facebook""]",False
1651,"{u'or': [6015235495383], u'name': u'Wifi'}",{u'min': 13},"(('genders', 0), ('ages_ranges', {u'min': 13}), ('geo_locations', {u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}), (u'access_device', {u'or': [6015235495383], u'name': u'Wifi'}), (u'citizenship', None))",,,149095,,,0,"{u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}",,,,190000,VenDevices,,"{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":149095,""estimate_mau"":190000,""estimate_ready"":true}]}",,"{'flexible_spec': [{'behaviors': [{'id': 6015235495383}]}], 'publisher_platforms': ['facebook'], 'geo_locations': {u'regions': [{u'key': u'733', u'country_code': u'CO', u'name': u'Narino'}], 'location_types': [u'home', u'recent']}, 'age_min': 13, 'age_max': None, 'genders': [0]}",1542639955,"[""facebook""]",False
1652,,{u'min': 13},"(('genders', 0), ('ages_ranges', {u'min': 13}), ('geo_locations', {u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}), (u'access_device', None), (u'citizenship', {u'or': [6026404871583], u'name': u'Expats (Venezuela)'}))",,"{u'or': [6026404871583], u'name': u'Expats (Venezuela)'}",2909,,,0,"{u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}",,,,5500,VenDevices,,"{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":2909,""estimate_mau"":5500,""estimate_ready"":true}]}",,"{'flexible_spec': [{'behaviors': [{'id': 6026404871583}]}], 'publisher_platforms': ['facebook'], 'geo_locations': {u'regions': [{u'key': u'733', u'country_code': u'CO', u'name': u'Narino'}], 'location_types': [u'home', u'recent']}, 'age_min': 13, 'age_max': None, 'genders': [0]}",1542639955,"[""facebook""]",False
1653,,{u'min': 13},"(('genders', 0), ('ages_ranges', {u'min': 13}), ('geo_locations', {u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}), (u'access_device', None), (u'citizenship', {u'or': [6015559470583], u'name': u'Ex-pats (All)'}))",,"{u'or': [6015559470583], u'name': u'Ex-pats (All)'}",14498,,,0,"{u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}",,,,30000,VenDevices,,"{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":14498,""estimate_mau"":30000,""estimate_ready"":true}]}",,"{'flexible_spec': [{'behaviors': [{'id': 6015559470583}]}], 'publisher_platforms': ['facebook'], 'geo_locations': {u'regions': [{u'key': u'733', u'country_code': u'CO', u'name': u'Narino'}], 'location_types': [u'home', u'recent']}, 'age_min': 13, 'age_max': None, 'genders': [0]}",1542639955,"[""facebook""]",False
1654,,{u'min': 13},"(('genders', 0), ('ages_ranges', {u'min': 13}), ('geo_locations', {u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}), (u'access_device', None), (u'citizenship', {u'not': [6015559470583], u'name': u'All - Expats'}))",,"{u'not': [6015559470583], u'name': u'All - Expats'}",396271,,,0,"{u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}",,,,720000,VenDevices,,"{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":396271,""estimate_mau"":720000,""estimate_ready"":true}]}",,"{'flexible_spec': [], 'publisher_platforms': ['facebook'], 'geo_locations': {u'regions': [{u'key': u'733', u'country_code': u'CO', u'name': u'Narino'}], 'location_types': [u'home', u'recent']}, 'age_min': 13, 'age_max': None, 'genders': [0], 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",1542639955,"[""facebook""]",False
1655,,{u'min': 13},"(('genders', 0), ('ages_ranges', {u'min': 13}), ('geo_locations', {u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}), (u'access_device', None), (u'citizenship', None))",,,411307,,,0,"{u'values': [{u'country_code': u'CO', u'key': u'733', u'name': u'Narino'}], u'name': u'regions', u'location_types': [u'home', u'recent']}",,,,750000,VenDevices,,"{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":411307,""estimate_mau"":750000,""estimate_ready"":true}]}",,"{'flexible_spec': [], 'publisher_platforms': ['facebook'], 'geo_locations': {u'regions': [{u'key': u'733', u'country_code': u'CO', u'name': u'Narino'}], 'location_types': [u'home', u'recent']}, 'age_min': 13, 'age_max': None, 'genders': [0]}",1542639955,"[""facebook""]",False
1656,"{u'or': [6092512462983, 6092512412783, 6092512424583, 6083036245383, 6060616598183, 6075237226583, 6060616578383, 6075237200983, 6106223987983, 6106224431383], u'name': u'Expensive Devices'}",{u'min': 13},"(('genders', 0), ('ages_ranges', {u'min': 13}), ('geo_locations', {u'values': [{u'country_code': u'CO', u'key': u'734', u'name': u'Norte de Santander'}], u'name': u'regions', u'location_types': [u'home', u'recent']}), (u'access_device', {u'or': [6092512462983, 6092512412783, 6092512424583, 6083036245383, 6060616598183, 6075237226583, 6060616578383, 6075237200983, 6106223987983, 6106224431383], u'name': u'Expensive Devices'}), (u'citizenship', {u'or': [6026404871583], u'name': u'Expats (Venezuela)'}))",,"{u'or': [6026404871583], u'name': u'Expats (Venezuela)'}",635,,,0,"{u'values': [{u'country_code': u'CO', u'key': u'734', u'name': u'Norte de Santander'}], u'name': u'regions', u'location_types': [u'home', u'recent']}",,,,1000,VenDevices,,"{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":635,""estimate_mau"":1000,""estimate_ready"":true}]}",,"{'flexible_spec': [{'behaviors': [{'id': 6026404871583}]}, {'behaviors': [{'id': 6092512462983}, {'id': 6092512412783}, {'id': 6092512424583}, {'id': 6083036245383}, {'id': 6060616598183}, {'id': 6075237226583}, {'id': 6060616578383}, {'id': 6075237200983}, {'id': 6106223987983}, {'id': 6106224431383}]}], 'publisher_platforms': ['facebook'], 'geo_locations': {u'regions': [{u'key': u'734', u'country_code': u'CO', u'name': u'Norte de Santander'}], 'location_types': [u'home', u'recent']}, 'age_min': 13, 'age_max': None, 'genders': [0]}",1542639955,"[""facebook""]",False
1657,"{u'or': [6092512462983, 6092512412783, 6092512424583, 6083036245383, 6060616598183, 6075237226583, 6060616578383, 6075237200983, 6106223987983, 6106224431383], u'name': u'Expensive Devices'}",{u'min': 13},"(('genders', 0), ('ages_ranges', {u'min': 13}), ('geo_locations', {u'values': [{u'country_code': u'CO', u'key': u'734', u'name': u'Norte de Santander'}], u'name': u'regions', u'location_types': [u'home', u'recent']}), (u'access_device', {u'or': [6092512462983, 6092512412783, 6092512424583, 6083036245383, 6060616598183, 6075237226583, 6060616578383, 6075237200983, 6106223987983, 6106224431383], u'name': u'Expensive Devices'}), (u'citizenship', {u'or': [6015559470583], u'name': u'Ex-pats (All)'}))",,"{u'or': [6015559470583], u'name': u'Ex-pats (All)'}",899,,,0,"{u'values': [{u'country_code': u'CO', u'key': u'734', u'name': u'Norte de Santander'}], u'name': u'regions', u'location_types': [u'home', u'recent']}",,,,1300,VenDevices,,"{""data"":[{""daily_outcomes_curve"":[{""spend"":0,""reach"":0,""impressions"":0,""actions"":0}],""estimate_dau"":899,""estimate_mau"":1300,""estimate_ready"":true}]}",,"{'flexible_spec': [{'behaviors': [{'id': 6015559470583}]}, {'behaviors': [{'id': 6092512462983}, {'id': 6092512412783}, {'id': 6092512424583}, {'id': 6083036245383}, {'id': 6060616598183}, {'id': 6075237226583}, {'id': 6060616578383}, {'id': 6075237200983}, {'id': 6106223987983}, {'id': 6106224431383}]}], 'publisher_platforms': ['facebook'], 'geo_locations': {u'regions': [{u'key': u'734', u'country_code': u'CO', u'name': u'Norte de Santander'}], 'location_types': [u'home', u'recent']}, 'age_min': 13, 'age_max': None, 'genders': [0]}",1542639955,"[""facebook""]",False
